time;;;bed1;;;bed2;;;bed3;;;bed4;;;bed1_lp;;;bed2_lp;;;bed3_lp;;;bed4_lp;;;eq_left;;;ecg;;;meds;;;phone;;;people_together
1204;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1205;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1206;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1207;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1208;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1209;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1210;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1211;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1212;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1213;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1214;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1215;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1216;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1217;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1218;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1219;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1220;;;0;;;1;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 2}]
1221;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1222;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1223;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1224;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1225;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1226;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1227;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1228;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1229;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1230;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1231;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1232;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1233;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1234;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1235;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1236;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1237;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1238;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1239;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1240;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1241;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1242;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1243;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1244;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1245;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1246;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1247;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1248;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1249;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1250;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1251;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1252;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1253;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1254;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1255;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1256;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1257;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1258;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1259;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1260;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1261;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1262;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1263;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1264;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1265;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1266;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1267;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1268;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1269;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1270;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1271;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1272;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1273;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1274;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1275;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1276;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1277;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1278;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1279;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1280;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1281;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1282;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1283;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1284;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1285;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1286;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1287;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1288;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1289;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1290;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1291;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1292;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1293;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1294;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1295;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1296;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1297;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1298;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1299;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1300;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1301;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[]
1302;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[]
1303;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{0, 1}]
1304;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{0, 1}]
1305;;;1;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{1, 2}]
1306;;;1;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{1, 2}]
1307;;;2;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{0, 3}, {1, 2}]
1308;;;1;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;1;;;[{0, 2}]
1309;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;2;;;[{0, 3}]
1310;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;2;;;[{0, 1}]
1311;;;1;;;1;;;1;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1312;;;0;;;1;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[{4, 5}]
1313;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
1314;;;0;;;1;;;1;;;1;;;0;;;1;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1315;;;0;;;2;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1316;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{2, 3}]
1317;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 3}]
1318;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1319;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{2, 3}]
1320;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1321;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1322;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1323;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1324;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1325;;;0;;;1;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1326;;;0;;;1;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1327;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 4}, {2, 3}]
1328;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 2}, {3, 4}]
1329;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 4}, {2, 3}]
1330;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 3}, {2, 4}]
1331;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 4}, {2, 3}]
1332;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 3}, {2, 4}]
1333;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 3}, {2, 4}]
1334;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 3}, {2, 4}]
1335;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 4}, {2, 3}]
1336;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 3}]
1337;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 3}]
1338;;;0;;;1;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1339;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 3}]
1340;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 4}]
1341;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 3}]
1342;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{2, 3}]
1343;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 3}]
1344;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 3}]
1345;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 3}]
1346;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 4}, {2, 3}]
1347;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 3}]
1348;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 4}, {2, 3}]
1349;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 4}, {2, 3}]
1350;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 4}, {2, 3}]
1351;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 4}, {2, 3}]
1352;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 4}, {2, 3}]
1353;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 4}, {2, 3}]
1354;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 3}, {2, 4}]
1355;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 4}, {2, 3}]
1356;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{2, 4}]
1357;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 4}]
1358;;;0;;;1;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 2}]
1359;;;0;;;1;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 2}]
1360;;;0;;;1;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 2}]
1361;;;0;;;1;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 2}]
1362;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 2}, {3, 4}]
1363;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 2}, {3, 4}]
1364;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 3}, {2, 4}]
1365;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 2}, {3, 4}]
1366;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 2}, {3, 4}]
1367;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 2}, {3, 4}]
1368;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{3, 4}]
1369;;;0;;;1;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1370;;;0;;;1;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 2}]
1371;;;0;;;1;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{2, 3}]
1372;;;0;;;1;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{2, 3}]
1373;;;0;;;1;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{2, 3}]
1374;;;0;;;1;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 2}]
1375;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 2}, {3, 4}]
1376;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 4}]
1377;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 4}, {1, 3}]
1378;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1379;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{1, 4}]
1380;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{1, 4}]
1381;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{2, 4}]
1382;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{1, 4}]
1383;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 4}, {2, 3}]
1384;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{2, 4}]
1385;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 2}, {3, 4}]
1386;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 4}, {2, 3}]
1387;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 2}, {3, 4}]
1388;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 3}, {2, 4}]
1389;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 4}, {2, 3}]
1390;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 4}, {2, 3}]
1391;;;0;;;1;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 2}]
1392;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 2}]
1393;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 2}, {3, 4}]
1394;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{2, 3}]
1395;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 4}, {2, 3}]
1396;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 4}, {2, 3}]
1397;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 4}, {2, 3}]
1398;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 4}, {2, 3}]
1399;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 4}, {2, 3}]
1400;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 4}, {2, 3}]
1401;;;0;;;1;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{2, 3}]
1402;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 4}, {2, 3}]
1403;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 4}, {1, 3}]
1404;;;0;;;2;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 4}, {1, 3}]
1405;;;0;;;1;;;1;;;2;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{0, 4}, {2, 3}]
1406;;;0;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;2;;;0;;;0;;;0;;;[{0, 3, 4}]
1407;;;0;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;2;;;0;;;0;;;0;;;[{0, 1, 4}, {2, 3}]
1408;;;0;;;0;;;1;;;2;;;0;;;0;;;1;;;0;;;1;;;0;;;0;;;0;;;[{2, 4}]
1409;;;0;;;0;;;1;;;2;;;0;;;0;;;1;;;0;;;0;;;1;;;0;;;0;;;[{2, 3}]
1410;;;0;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;[{0, 1}, {3, 4}]
1411;;;0;;;0;;;1;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 1}]
1412;;;0;;;0;;;1;;;2;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{2, 4}]
1413;;;0;;;0;;;1;;;1;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1414;;;0;;;0;;;1;;;1;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1415;;;0;;;0;;;1;;;1;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1416;;;0;;;0;;;1;;;1;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1417;;;0;;;0;;;1;;;2;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1418;;;1;;;0;;;1;;;3;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 2, 3}]
1419;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 4}, {2, 3}]
1420;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[{2, 3}]
1421;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 2}]
1422;;;1;;;0;;;1;;;2;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1423;;;1;;;0;;;1;;;2;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1424;;;1;;;0;;;1;;;2;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1425;;;1;;;0;;;1;;;2;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{2, 4}]
1426;;;1;;;0;;;1;;;2;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1427;;;1;;;0;;;1;;;2;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1428;;;1;;;0;;;1;;;2;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1429;;;1;;;0;;;1;;;2;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1430;;;1;;;0;;;1;;;2;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1431;;;0;;;0;;;1;;;2;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[{2, 4}]
1432;;;0;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
1433;;;0;;;0;;;1;;;2;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1434;;;0;;;0;;;1;;;2;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{2, 3}]
